filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
ta/positiv,0.472519487,0.053182054,1486.240894,1489.42711,2975.382008,0.091033679,-317.4125977,114.3432693,-13.65652657,21.08693886,-2.614156246,-5.776625633,-11.87488651,-15.78721237,-12.36700916,6.261731625,-5.103745461,-9.117033958,-1.158969998,-1.178890944,-1.736703515,-3.47755456,-6.141694546,-3.22015667,-4.751179695,-2.384853601,0.26575917,-0.145309806,2.627953291,1.986314416,-1.021547318,-2.943994999,-2.576212168,-1.35139513,-3.74041748,-4.325818539,-2.74269557,-3.417017937,-0.223693013,-0.685259402,-0.850648999,-1.803391814,-0.875547945,-1.355804324,-0.862776875,-1.287526011,covid
ta/positiv,0.411478668,0.066688545,1596.334605,1350.273478,2913.04637,0.10491312,-240.3978729,118.9803009,-64.27313232,22.91637802,-22.58197975,13.54860497,-37.37371445,2.369239569,-10.02547169,-2.886045456,8.686508179,-6.369009972,2.633654594,-9.300312996,9.033574104,-9.223112106,-7.388460636,-9.15442276,-0.288814396,-5.637451649,-4.542355537,4.674717426,-3.596131086,4.815378189,-3.421752214,3.933125496,-3.991863966,1.158144355,-0.687511086,-2.97869277,1.541046262,-4.579737663,2.384021521,-3.75638175,1.71550107,-1.417741656,-0.07954897,-1.35230422,-1.253641129,1.363692641,covid
ta/positiv,0.445765704,0.076785609,1876.520799,2006.501026,4096.691895,0.097233804,-346.480072,88.19528961,9.277413368,20.55677223,2.479148626,23.42655563,-0.791496873,-2.213046074,-7.974291801,7.34661293,-0.604945242,-0.362405419,-0.926544249,0.721085429,-1.69937551,-1.550825477,-1.521322131,-1.520624518,-0.835616052,-2.807881594,-9.713712692,0.045424599,-2.616904497,1.078970909,-1.171139002,-2.949645042,0.006204498,1.897634745,-1.673316479,-3.473294258,-0.934131563,-0.375169218,0.310835451,-3.359697342,-1.593084812,-1.256107688,-1.480510116,-2.970195532,-2.797101021,-0.896671653,covid
ta/positiv,0.426735342,0.109962076,1831.07256,2012.766914,3658.613097,0.128193789,-245.7485962,111.7158279,13.14095688,12.96943665,-4.875762463,8.263260841,-11.8756094,14.34294891,-14.82330322,17.99048042,2.212372065,1.993368268,5.815000057,-2.692771196,-1.740288496,-8.368775368,-8.636685371,-2.780251026,-9.816249847,-0.941543698,-4.984600544,5.049179077,-6.920464039,0.947268486,-7.831062317,-4.192422867,-3.036591053,-5.606526852,-4.140818119,-3.822460651,-3.203873396,-6.952005863,-0.791114926,-4.636313438,-2.872555733,-4.681999207,0.049605556,-5.166526794,-3.521384478,-2.492507935,covid
ta/positiv,0.362971723,0.062048919,1255.01719,1299.777629,2239.384108,0.072888497,-262.3240051,140.0599823,-34.71248245,9.966724396,-27.63049698,14.08559799,-20.27002525,-20.22503281,-20.03025055,-2.526391983,-0.456162393,-9.948271751,3.518689394,-11.2932682,-3.036093235,-8.981678963,-2.657746553,-6.247098446,-2.607820272,-8.869054794,-11.57805634,3.142974377,-8.16562748,2.025868416,-0.578228474,-1.643094182,-0.831804156,-1.008841157,1.188972831,-2.101483345,-0.384381682,-3.644411802,1.25016892,-0.804582477,0.838023067,0.599205554,-1.744427562,-1.01138854,-2.926035643,0.023815937,covid
ta/positiv,0.39343363,0.027608195,3500.935678,1986.091485,5695.532227,0.317048494,-411.2293091,32.17134857,-53.7228775,7.892977715,-41.87121964,17.20083046,-30.07760811,-10.63155651,-8.205503464,-20.89255142,14.74881744,-14.45473194,-5.212051868,-0.947864711,1.242896795,5.198214054,-5.346673012,4.558120728,-4.464160442,3.076785088,-3.43821454,-2.340635538,-1.043258667,-1.477704525,-0.826678395,-1.165094852,-3.278934717,1.775892615,-0.636507094,3.153033257,2.219111919,2.637058258,-1.154223561,0.457660854,-1.313952327,2.958364964,0.011727894,-0.443568289,-0.892859519,-0.387564331,covid
ta/positiv,0.352920264,0.063138813,1851.04376,2036.631715,4030.315023,0.094990561,-269.3749695,108.5517502,-1.02661562,10.24971771,-17.71203423,-0.317722589,-38.58523941,-7.082055092,-11.78863239,-3.89089036,-4.228282928,-8.513174057,-1.238094926,-7.203196049,-1.984351516,-10.14980221,-6.706129551,-3.294994116,-7.473497391,-0.257946789,-5.64384079,1.970681548,-5.454908848,3.500817776,-4.841443062,-0.239388213,-0.00091801,-2.106927395,0.957075953,-4.560087681,0.077098899,-1.504931927,2.267908335,-0.638296306,-1.03202796,-2.622833967,-2.570378542,-1.521506548,-0.738086045,2.382019281,covid
ta/positiv,0.512076437,0.074705921,2148.101709,1889.215627,4197.235904,0.132084627,-175.3671875,110.7756424,-48.29230499,27.08991623,-21.06461143,18.26325989,-23.36664391,5.238509655,-22.42656326,7.926272392,-5.29101181,-1.074956536,-5.312141418,1.956159711,-7.626567841,0.015467934,-3.864987135,-3.723686218,-8.534816742,-0.670700848,-5.135909557,1.819500804,-5.808882713,-0.650534749,-4.037889004,0.205666631,-2.944890022,-3.283163786,-1.441074133,-2.347725153,-1.583847761,-2.65910387,-1.728224635,-3.748887062,-0.423974037,-4.341606617,-1.303306222,-3.570296526,-2.249041557,-0.674989998,covid
ta/positiv,0.486099154,0.035953462,1518.396759,1643.373911,3045.398504,0.072890773,-336.313446,137.4889069,-16.33574486,16.44869232,-21.70683479,3.250035524,-10.56619263,-5.117924213,-11.45176029,-7.524870872,-3.731215715,-5.420964241,-8.442811012,-3.741086006,-4.746719837,-7.239370346,0.05871819,-6.463430882,-6.356341839,-4.041362762,-4.870243549,-2.186591148,-4.317716599,-3.465353251,-2.039964437,-0.550597131,-3.099239349,-1.222293019,-1.15153265,-1.712686062,1.042044878,-1.611693144,1.118090153,-1.253702521,0.132418975,-0.29060781,-0.342597634,-0.415461302,-0.424341977,-0.345405787,covid
ta/positiv,0.441877991,0.114781119,1395.36398,1656.571184,2951.771484,0.063535156,-230.5471802,128.0801697,-7.522134781,36.23500061,0.860628128,15.87928009,-2.024239779,11.08992195,-16.24415588,-10.31490707,0.022109432,2.584660292,-1.47337842,1.953632951,-3.932275057,4.190581799,-1.123303533,-2.117414236,1.97911799,-4.257805824,-4.624960423,-2.637187004,-0.824087501,-3.827910423,-0.553295732,-0.946122348,-3.154438972,-1.428237438,1.369458914,1.507948637,2.048378706,2.328692436,3.626043797,2.007460594,1.283535004,-0.593893409,-0.449416399,-0.249223858,-0.485696435,-0.366927326,covid
ta/positiv,0.439840734,0.074337736,1546.338246,1677.520157,3247.511427,0.088555301,-298.5699768,110.2330627,2.343506098,25.10364342,-15.75902939,6.110075474,-5.411915302,-8.433442116,-14.7167263,-7.857856274,1.580707669,-17.93222427,-4.942139149,0.420208395,-9.754715919,1.349298239,0.454131126,-3.647277594,-1.656023145,-3.70876956,-0.189723328,-2.301893234,-4.986111641,-1.922239661,-3.146919966,-3.539419651,-1.555864692,-1.087315559,-2.397396564,1.530958891,1.133036375,-3.24851203,1.094244003,0.60718435,-1.373273134,-0.664543331,-1.840019822,-1.964785457,-2.145605326,-2.225747824,covid
ta/positiv,0.533560097,0.048462726,2101.479125,1983.269376,4317.991461,0.159425721,-401.5290527,75.41998291,-7.332158089,21.94338226,-3.717559099,10.24958992,-9.107187271,-7.711412907,-5.936232567,-1.018017769,-3.166733742,-4.129918098,-5.297127724,-4.435625553,-1.614616275,-6.129357338,-3.962975502,0.210781962,-5.046972752,0.028661506,-2.854926825,-3.637183666,-2.10336113,1.318423033,-3.761823893,-0.015348686,-1.657776952,-2.422555923,-0.906599402,-2.796961546,-2.338238001,-2.901809931,0.082069926,-2.976157427,-2.321397781,-1.666357994,-1.705563784,-2.2587924,-2.469574213,-2.321489573,covid
ta/positiv,0.448630452,0.059030913,2324.597895,2043.772703,4536.976115,0.185076678,-319.1472168,87.98867798,-18.13038635,-3.550415039,-10.66102123,15.09131527,-33.19950485,-14.74912643,-14.47117805,4.426427841,-4.462694645,-4.153582096,-6.470659256,-3.622866869,-2.131934643,-5.444819927,-5.848714352,0.759717643,-5.858535767,0.129397362,1.795783758,-2.955199003,-4.046247959,1.967092276,-2.968978405,0.036117096,-2.84514308,-5.316390038,-1.264510393,-2.859582424,-2.90350461,-2.501507998,-0.134816021,-0.831167102,0.699325442,-0.841180265,-0.415291995,-0.966418564,-1.141547322,-1.205541253,covid
ta/positiv,0.512311935,0.034476604,2302.4387,1888.584163,4558.906188,0.180555899,-345.6607056,93.41815948,-34.10137558,17.56110382,-40.02770233,8.200442314,-9.793729782,-17.85321808,1.771798849,0.242629573,-8.465110779,2.666826248,-3.595475674,1.262042642,-7.26531601,-4.230912209,0.575870872,-4.746219635,0.770775437,1.527329445,-0.360091597,2.205443859,-2.861871004,-0.1753878,-3.66490221,-3.508965969,-6.785123825,-3.961145401,-1.785047174,-6.589025021,-1.272701383,-1.985497832,-1.581681609,-2.314040661,-0.221865207,-2.395027161,-0.163496435,-0.865242004,-1.834399462,-0.511355221,covid
ta/positiv,0.443748385,0.097553454,2233.937333,2280.975052,5052.035522,0.136832101,-235.5321503,100.9858246,-4.136942387,21.36032677,-9.34704113,6.951501369,-29.5463562,15.68166447,-21.92880249,-10.47829914,-7.230831623,-3.983720541,-3.858954191,-4.198606491,-5.552390575,-5.454721928,-3.690532207,0.518562853,-7.884037495,-0.760106027,-10.46877193,-1.051545024,-8.117793083,-2.104617596,-3.643045902,-2.080887556,-1.070712209,0.636671424,-3.870766878,-1.498533487,-1.946497202,-2.617730618,-2.710918903,-2.854765654,-2.689828873,-3.262483358,-1.762402654,-3.087997437,-1.521079063,-3.876945734,covid
ta/positiv,0.329162031,0.127934098,1986.61111,1770.483125,3609.375,0.14226888,-248.7259827,93.23609924,-18.40910149,6.496470451,-38.81426239,-1.492010117,-23.4277153,-6.583798409,-22.15068626,-4.90487051,3.466067553,1.414392471,1.05270505,3.39880228,-2.724689484,1.034232497,-0.334273338,-0.620218396,-5.886126518,-5.217944145,-7.768916607,0.831960857,-6.161645412,-1.896971583,-1.982613683,1.751551747,2.59443593,1.234392166,-2.664846897,-2.312760353,-2.283494234,-4.642778873,-1.77732861,-0.912862003,-0.446763694,-1.612654328,0.274055809,-0.813088,-1.396321058,-1.410117865,covid
ta/positiv,0.416097671,0.062342431,1966.568906,1770.030565,3746.129354,0.146818938,-304.9662781,101.1405869,-27.19725609,19.85524178,-17.20508003,0.499472737,-20.24252701,-13.19099617,-19.30875397,-7.114254475,-3.178339958,-12.91793728,-10.32811928,-3.215920448,-4.59716177,-3.758368015,4.874944687,-2.427038193,-2.268218279,4.465741634,-3.956349134,1.293150425,-1.176504731,1.332439423,-2.357033014,0.240525708,0.110015571,-2.671071291,0.54032892,-1.246456027,-2.248717546,-2.618370533,-0.202445567,-3.274381876,0.265264243,-1.043726087,-1.083902359,-1.842658401,-0.918955207,-0.041951638,covid
ta/positiv,0.332644075,0.02161305,992.2534768,1121.880381,1752.909511,0.052944215,-372.5908508,153.6779785,-21.43598938,14.20151901,-20.46908951,0.236202687,-20.09015656,-11.63699627,-12.71579742,-4.350893021,2.98261714,-6.885285378,-2.272355318,-8.189678192,4.016068459,-8.531151772,-7.429439545,-4.163582325,-5.357597351,-1.165490508,-3.276363611,-0.766348541,-5.482085705,-1.710209846,-3.926016569,-1.304314613,-1.924404502,-2.935370922,-0.836261332,-4.315173626,-1.139817119,-1.611318111,-0.044907562,0.306818217,-0.003843585,-2.305576324,-0.406925201,1.973121405,0.687509358,1.77283299,covid
ta/positiv,0.352629274,0.025173686,1248.970192,1346.012498,2466.298574,0.061500858,-335.5003967,130.1163788,-22.01173019,24.49823952,-11.80123234,-7.414413929,-23.07177162,-9.709466934,-6.664596558,-8.073379517,0.637083828,-2.77701807,-0.651269436,-8.601406097,-2.878084421,-8.744385719,-5.524457932,-5.725935459,-7.4192276,-2.808746099,-4.080864429,-3.969978571,-8.229784012,-0.061646014,-1.534093738,-0.93989861,2.257297516,0.261719674,1.28783226,-0.626992881,0.066493966,0.365342408,2.715003014,0.880463064,3.25218606,2.38890481,-0.517920077,2.105382681,0.787770152,1.949712157,covid
ta/positiv,0.478092283,0.046618912,2593.134022,2263.884662,5407.276408,0.181875723,-273.5444031,82.30619049,-7.076009274,29.01467514,-23.0810318,17.479002,-28.36535645,-11.17880154,-11.5229454,8.375069618,-9.19711113,-11.30410385,6.256793976,-4.857297897,-2.616390705,-3.408239365,-8.087578773,-3.657774687,-9.069425583,4.373337269,-7.663645267,-1.96725297,-2.042608023,1.892453074,-5.847105026,2.573691845,-5.869297504,-2.597031832,0.993686676,-5.828343868,-0.162594378,-4.545308113,0.603549063,-2.678601503,-1.150263071,-2.989860296,-1.077895045,0.431603372,-0.09534198,-2.480572224,covid
ta/positiv,0.52928859,0.039283972,2283.555987,2123.815451,4783.358685,0.158054851,-384.5841064,71.84011078,-2.592819929,9.411439896,-20.19337654,5.974446297,-10.50390339,1.949349403,-12.9970932,-2.269046068,2.517076492,1.722087383,-7.435976505,-2.293427944,-5.112281322,-4.521638393,-4.724461079,-3.24580431,-5.14392519,-3.788833141,-3.354875088,2.321398497,-5.717758179,0.603948474,-4.616027355,-2.292011261,-1.732950687,-1.390964031,-1.531999707,-3.630825758,-0.801954687,-2.833346844,-1.180710435,-2.956592083,-0.492467225,-3.918459654,-1.66767633,-2.34928751,-1.375197768,-1.142375469,covid
ta/positiv,0.395756155,0.049719848,1888.592768,1715.778328,3762.843132,0.113109589,-272.3885498,115.9908142,-45.11872101,36.3746109,-10.39100838,18.82898331,-15.15495968,-7.33110714,-6.758666992,-8.137125015,-4.198373795,-11.84267044,0.104485497,-5.048737526,-6.369255066,-6.890100479,-7.66645813,-7.856834412,-8.843243599,-4.850320339,-7.542880535,0.53884232,-4.537773132,-3.549574614,-0.779654026,1.82171917,3.402966976,1.413424253,1.853656054,-2.24455452,-2.429622173,-1.733907342,-1.569431663,0.636581421,1.826838017,-0.673214197,0.131136209,0.209814727,-1.753770232,-2.410179377,covid
ta/positiv,0.427857995,0.025288794,1965.194254,1829.415091,3877.89917,0.109771729,-330.6917419,107.5593262,-35.74877167,22.50139046,-27.51280594,-9.800503731,-25.86051941,0.012907778,-5.086579323,-0.225653306,-6.101109982,-4.536942005,-0.841791749,-7.438574791,-2.012875319,-5.058698177,-3.472528219,-1.609234929,-1.813992858,1.196069956,-4.849428654,-0.800383985,-4.591772556,-0.702018738,-3.34741044,-3.039568663,-0.379845619,-0.154142231,-0.939712405,-1.99391818,-2.897169352,-2.570787191,-0.618177056,-1.586618423,-0.65343827,-1.401203156,-1.608128548,-0.827394366,0.986331403,2.004731655,covid
ta/positiv,0.479832828,0.046339486,1509.632123,1512.085399,3023.655114,0.089294434,-320.8692627,114.7375488,-15.65527439,17.8638916,-5.637837887,-5.473004818,-8.969628334,-12.12734318,-14.2736187,0.826636732,-5.082102776,-7.770757675,1.920905471,-1.594488263,-3.641720057,-2.329997063,-5.448120594,-2.565366983,-3.380357027,-3.287056446,0.249946371,-1.966580868,0.968983412,1.871309996,-0.981378555,-1.948333144,-2.226343632,-2.142475367,-2.450824976,-2.892282248,-2.43443203,-2.128224134,-0.394158483,-0.841702044,-0.220100507,-0.302262902,-0.638210714,-1.780806661,-2.236561775,-2.233609915,covid
ta/positiv,0.354833484,0.01410349,1042.820841,1294.407323,1822.156292,0.052880623,-415.9375,145.3240814,7.895136833,10.59773159,-21.75225449,-0.646302164,-16.14190674,-8.816514015,-7.333563328,-0.223555118,2.464240551,-0.890801013,0.999515176,-5.473988056,5.680019379,-5.207738876,-3.072631359,-4.064567089,-2.402019262,-1.274683595,-5.56539917,1.087905765,-3.261620045,0.549263358,-3.773974657,-2.273431301,-2.383128881,-5.045350075,-2.410346985,-3.336224794,1.956427336,0.579350054,1.068968058,0.563349485,-0.382891029,-0.44519648,0.144690126,-0.111603819,1.006524563,3.53860569,covid
ta/positiv,0.538467526,0.092276469,1982.532269,2078.274231,4282.384105,0.109435317,-306.6131897,96.4184494,11.17815399,24.57657433,-6.86832428,23.9376545,-5.272106171,3.78489089,-11.50628185,4.88650322,-4.364953518,2.038836241,-2.19886899,-0.530720949,-2.413925648,1.519569278,-2.018839359,-2.590941906,-1.195056558,-0.9102844,-5.824799538,1.080732822,-3.926740885,0.291236103,-0.697010159,-1.7514925,-0.066573828,-0.748811543,-3.409239292,-0.642677367,0.058853596,-3.451678514,-0.825383723,-3.201089621,-1.118135929,-3.094806194,-0.781785131,-1.674426675,-1.797786236,-1.406393647,covid
ta/positiv,0.347916543,0.024379211,1174.980541,1254.188009,2254.257202,0.059800368,-349.1286011,142.9368744,-37.28852081,24.56028366,-31.82433128,9.280874252,-19.87814522,-9.761832237,-14.36184883,-1.980967641,-0.080041155,-8.724831581,-1.461504459,-12.9246912,4.267704487,-10.51312065,-4.919447899,-9.737626076,-3.179119349,-4.562566757,-9.897368431,1.48519218,-8.296147346,-0.667060971,-6.954714298,-1.540540576,-0.733141184,-0.421387613,2.847770214,1.930360794,2.779971838,-2.220683813,0.674404144,-3.243912935,2.290958643,0.038421027,3.873198509,4.572757244,0.476973981,4.283591747,covid
ta/positiv,0.428939939,0.115921468,1703.87591,1973.647262,3559.853574,0.108351374,-232.9865875,118.611351,11.12569618,12.50260067,-4.272090435,12.22579384,-14.52501011,12.0490303,-18.93719864,9.708883286,4.19389677,2.804634094,7.999654293,-2.795176268,-1.185909629,-7.443357944,-10.06049156,-3.411080122,-10.47178555,-6.30318737,-10.42336845,1.531647563,-8.060430527,-0.565149426,-4.332979679,-2.80319643,-3.976131201,-2.92465806,-3.576158524,-4.082909107,-2.446790695,-7.237304688,-1.020704031,-4.799132347,-0.836834073,-2.963487387,-1.164215088,-4.708250523,-3.376256466,-3.649982452,covid
ta/positiv,0.30629915,0.025633659,1098.066595,1186.552851,2059.112549,0.055377667,-362.2395325,142.8762665,-27.43621635,13.17594337,-20.84141159,7.437218189,-17.14922142,-9.781739235,-8.23224926,2.216669321,0.317244202,-8.643727303,3.580685616,-8.542985916,-2.717603207,-10.45320988,-6.431956291,-10.68929577,-6.756595135,-3.051243067,-6.311978817,0.917154193,-2.990031958,3.117685795,-4.247402668,-4.173945427,-4.804063797,-3.064586639,0.663754165,-0.697112024,2.056773663,-2.151034355,0.483908653,-2.4957335,0.385027736,-1.736226559,-2.193584442,1.652979612,-1.920268774,1.151281118,covid
ta/positiv,0.352629274,0.025173686,1248.970192,1346.012498,2466.298574,0.061500858,-335.5003967,130.1163788,-22.01173019,24.49823952,-11.80123234,-7.414413929,-23.07177162,-9.709466934,-6.664596558,-8.073379517,0.637083828,-2.77701807,-0.651269436,-8.601406097,-2.878084421,-8.744385719,-5.524457932,-5.725935459,-7.4192276,-2.808746099,-4.080864429,-3.969978571,-8.229784012,-0.061646014,-1.534093738,-0.93989861,2.257297516,0.261719674,1.28783226,-0.626992881,0.066493966,0.365342408,2.715003014,0.880463064,3.25218606,2.38890481,-0.517920077,2.105382681,0.787770152,1.949712157,covid
ta/positiv,0.479820698,0.029951995,3407.89287,1973.942968,5603.44945,0.328133566,-416.2724304,39.84311295,-65.10883331,12.31348705,-40.58239365,13.14761257,-30.39972115,-1.70988512,-9.501424789,-18.1462574,12.89047527,-10.5550108,2.032166243,-4.296293259,-2.454404116,5.559073448,-8.327088356,4.702423096,-4.515402794,1.478778243,-1.55000329,-3.04058671,0.467031121,1.130742669,-3.851304054,1.847131729,-3.608183384,1.475173593,-0.321522236,0.673592627,-0.830443978,-0.063526362,0.533584774,-0.591367662,-1.460185766,1.583542228,-1.939985394,0.319759071,-2.463659763,0.14151597,covid
ta/positiv,0.406157017,0.068816692,2170.712517,2222.231464,4909.209017,0.119737049,-243.7830353,104.9899445,-10.79135895,11.74873734,-21.32273102,13.71188068,-29.98313332,0.852659106,-20.01999092,-1.806235552,-11.93937302,-13.23367214,-4.457139015,-10.53386116,-1.09148705,-5.85717535,-7.951198101,0.008019364,-6.527654171,-1.762622356,-9.65048027,1.828899384,-8.634476662,4.817498207,-6.466086388,1.625253558,-2.386143446,-2.236825228,1.076969862,-2.867022038,1.946781397,-3.105816126,2.690957785,-1.077194929,2.388259649,-0.641873121,-0.307093948,-0.454690605,-0.075405195,0.646734476,covid
ta/positiv,0.450507224,0.048450056,1415.650091,1559.577619,2764.27002,0.075339804,-316.7135925,138.834259,-8.438407898,6.874473572,-29.19335365,-1.902255774,-11.45200729,-11.56858635,-13.085783,-1.671634793,-0.004909924,-5.291980267,-6.353815079,-0.887634218,-5.371984959,-4.643989086,0.285801113,-8.430942535,-4.203511238,-3.932357073,-6.123199463,-2.689082146,-6.284499168,-3.154622555,-2.306158543,-2.419807911,-2.939385176,-0.09832143,2.331452131,-0.520302296,0.053614441,-1.27080977,0.316097736,-2.300890923,-0.117175713,-1.318346977,-0.256189972,-0.688683867,-0.749220192,-0.584769607,covid
ta/positiv,0.498129368,0.066570267,2249.036966,1865.768789,4302.635974,0.150092893,-191.99617,104.7490463,-55.33185196,27.19505119,-23.25962639,12.43315315,-26.70672417,7.495449066,-17.59647179,1.976774693,-2.012681246,-2.832848787,-5.840965271,2.703552485,-3.925260305,-3.256740332,-3.75680089,-0.996708274,-9.445723534,-0.228233948,-3.522054434,1.372064114,-4.276500225,1.035241127,-4.06064415,-1.289367318,-2.883046865,-1.796059608,-1.208674669,-1.694935918,-2.072408438,-3.023648977,-1.084960222,-3.748616219,-0.656152427,-3.68110323,-1.449088454,-2.994682789,-2.273972511,-1.011529088,covid
ta/positiv,0.436795056,0.089423597,1426.983124,1678.545496,2968.969547,0.06605081,-249.7546539,128.1321411,-13.19332504,27.38501167,2.600592852,25.52737999,-1.608294249,10.975811,-5.597914696,-6.003033638,3.039415836,1.981897473,1.53350091,-3.961853981,1.433114409,1.596617937,-3.924459934,6.518857479,-2.892234564,-4.951289654,-0.9344998,-2.668224335,-0.521254539,0.884499013,0.207796767,1.02992177,-0.304871172,0.625356734,1.132669449,-0.415555567,-1.219350576,0.497609317,1.992710829,-0.191385269,1.007458568,0.32452938,0.038196802,-0.91466862,-1.386889935,-1.00056541,covid
ta/positiv,0.377493143,0.025295915,1460.922346,1482.201133,3100.286234,0.075986665,-351.6928101,111.5695267,-29.5784626,29.22400284,-21.83766556,18.33382225,-18.62234879,-6.900398254,-11.46000195,-8.799390793,-2.736851454,-10.66373825,3.470113516,-7.839858532,0.105529897,-10.72087479,-1.021974564,-4.664289474,-2.485817432,-1.073559999,-8.840326309,2.133296013,-5.801986694,-0.801760435,-2.731137753,0.634097278,-2.049355507,-3.337744713,0.001597054,-2.084785938,0.168082744,-6.038217068,-1.611228704,-2.391864538,-2.215765953,-1.626381397,-0.328112483,-0.867138982,-0.395805538,2.849318504,covid
ta/positiv,0.381703049,0.061161783,1373.158791,1555.242723,2725.857422,0.069514509,-347.7059326,122.4527588,0.486423343,11.54792786,-14.37340641,2.575847626,-9.277189255,-8.283135414,-13.05699062,-1.527259827,0.371324718,-14.80113316,-3.452522755,-5.435229301,-8.47986412,1.677963376,-1.131448746,-1.593494534,-2.505069017,-3.776307106,-2.070237398,-3.751424313,-6.352163792,-2.791853428,-3.262541771,-0.301390648,0.265369624,0.600198984,-0.3898305,-0.712557018,0.91200459,-2.065121651,-1.141397595,-0.14092581,-0.90038985,-0.589244545,-1.923285246,-1.60093379,-0.910339594,-2.142400026,covid
ta/positiv,0.391925126,0.014548882,1912.267955,1874.449424,3916.752202,0.096748947,-358.1156006,118.9359589,-30.41797829,23.26465607,-40.12248611,-2.993363857,-25.3906498,1.912121654,-14.25205135,-4.070910454,-12.35864258,-3.80012536,-1.503946543,-3.19576931,-6.57471323,-5.605864525,-4.296488285,-0.740073562,-2.171689272,-1.837548256,1.970161557,-1.49566853,-0.818507433,-1.489055276,-1.538423419,0.064758264,-0.558532476,-1.096562386,-1.692981839,-2.234769583,-2.426548719,-3.381236315,0.448771417,-1.284797668,1.9253757,0.51688832,2.853214264,0.8879354,-1.149821997,-0.101497248,covid
ta/positiv,0.414462328,0.05467372,2377.145458,2058.15731,4560.951742,0.193381981,-309.6261597,84.84132385,-18.90475082,3.076572657,-9.63380909,17.21355438,-30.38512421,-13.72469521,-21.76497078,2.575219631,-10.70206738,-8.670412064,-6.699122906,-4.026507378,-7.544969559,-5.7296772,-4.806168079,-0.821150184,-9.945088387,-0.357221246,3.2652812,-2.025405407,-1.865653753,2.213983297,-5.387277603,0.424749106,-1.643338561,-5.762946129,0.698736548,-0.844278634,-2.47559166,0.582680583,1.594656944,-1.527425885,1.433086276,0.446716815,1.64810586,-0.330701888,-0.212365404,0.006878888,covid
ta/positiv,0.483114243,0.024137082,2144.483875,1795.95348,4266.454456,0.171178344,-371.4676514,97.7592926,-23.37923622,17.09151077,-31.55977631,6.375411987,-6.282774925,-21.178936,5.043320179,-0.456259042,-9.833079338,-0.950929761,-1.803864479,0.292583048,-7.072960854,-1.450749636,0.149267763,-7.237356186,0.877597809,2.542094707,-0.235555589,1.192283273,-1.163931012,0.572805822,-1.456404328,-0.960228324,-5.625489235,-3.306179523,-0.719618142,-5.544175625,-2.62830925,-3.185353041,-1.859321713,-2.42645216,-1.717729449,-1.407171845,0.414035589,0.212344036,-0.73335427,-2.128138542,covid
ta/positiv,0.416464776,0.135384291,2184.115673,1805.475484,4021.991659,0.169765826,-262.0985107,74.07865143,-35.23981094,8.870377541,-25.3781414,0.288484246,-22.98931885,-6.924853325,-15.40301323,-2.512130022,-4.327813625,-3.282004118,5.083089828,4.158371925,-4.5978508,3.538777351,2.008132458,-0.571473002,-1.149790525,-0.511724472,-3.536260605,2.635000229,-6.161046028,-0.178473562,-1.137978315,-3.29662323,-2.535540819,-0.617365956,-3.422658443,-2.976728916,-0.775303185,-2.957488775,-2.173601389,-0.151967272,1.569005251,-1.039599299,1.168053269,-0.791903913,-1.332076073,-0.764110148,covid
ta/positiv,0.401447773,0.066419348,1936.811164,1751.952128,3775.687663,0.142641421,-282.0429993,103.9513626,-31.0472393,15.12924576,-23.51408386,2.711233616,-17.93426895,-15.32713985,-23.67797852,-9.378166199,-3.339460135,-18.6462307,-7.098101616,0.610004842,-5.183238983,-4.240409374,2.706602812,-3.781502008,-3.562022924,3.251927614,-6.06118679,-0.291977316,-1.224738002,1.521972418,-4.091681957,0.633335769,0.31330955,-4.478576183,-2.069489479,-1.471589088,1.009105086,-0.797973096,0.394370794,-1.875122905,0.726918459,0.151688606,1.367117286,-1.391868711,-0.893284976,-2.053258896,covid
ta/positiv,0.540288985,0.033521328,1444.815014,1739.942853,2775.16995,0.0776462,-447.7056274,88.67445374,26.11016655,39.76165771,2.418216228,29.20952988,-0.225035951,1.9404881,4.700690746,4.798122883,7.6223979,3.329877853,0.23759079,6.548383713,0.789645612,-0.857423365,-5.826431274,-2.611324549,-2.908282042,-2.727139473,-3.043594122,-1.494405746,-6.774333477,-0.839433312,-4.60506773,-4.236693382,-3.051720381,-4.087161064,-4.770404339,-2.790967226,-4.657674313,-2.848536253,-3.393347263,-4.338407516,-3.379636049,-3.898001909,-3.362872362,-2.410811901,-2.788375378,-1.824113965,covid
